"","airline_name","type_traveller","cabin_flown","overall_rating","seat_comfort_rating","cabin_staff_rating","food_beverages_rating","inflight_entertainment_rating","ground_service_rating","wifi_connectivity_rating","value_money_rating","recommended"
"345","aeroflot-russian-airlines",NA,"Business Class",9,4,4,5,1,NA,NA,4,1
"346","aegean-airlines",NA,"Economy",10,5,5,5,0,NA,NA,5,1
"347","aegean-airlines",NA,"Economy",10,4,4,4,0,NA,NA,4,1
"348","aegean-airlines",NA,"Business Class",9,4,5,5,0,NA,NA,4,1
"349","aerolineas-argentinas",NA,"Economy",NA,4,0,3,1,NA,NA,1,0
"350","aerolineas-argentinas",NA,"Economy",8,4,4,2,4,NA,NA,4,1
"351","aerolineas-argentinas",NA,"Economy",2,2,1,1,2,NA,NA,1,0
"352","aeromexico",NA,"Economy",7,5,5,2,3,NA,NA,4,1
"353","aeromexico",NA,"Economy",10,5,5,5,5,NA,NA,5,1
"354","aeromexico",NA,"Business Class",6,4,4,4,1,NA,NA,4,1
"355","aer-lingus",NA,"Economy",2,3,2,0,0,NA,NA,3,0
"356","aer-lingus",NA,"Economy",2,1,4,1,3,NA,NA,3,0
"357","aer-lingus",NA,"Economy",10,5,5,4,0,NA,NA,4,1
"358","aer-lingus",NA,"Economy",2,1,3,1,3,NA,NA,2,0
"359","aeroflot-russian-airlines",NA,"Economy",NA,0,3,3,3,NA,NA,0,0
"360","aeroflot-russian-airlines",NA,"Economy",9,5,5,4,1,NA,NA,5,1
"361","aeroflot-russian-airlines",NA,"Economy",9,4,5,4,5,NA,NA,5,1
"362","aeroflot-russian-airlines",NA,"Economy",7,3,2,4,3,NA,NA,4,1
"363","aegean-airlines",NA,"Economy",10,5,5,5,0,NA,NA,4,1
"364","aegean-airlines",NA,"Economy",2,1,1,3,2,NA,NA,1,0
"365","aegean-airlines",NA,"Economy",8,4,5,5,1,NA,NA,4,1
"366","aegean-airlines",NA,"Economy",8,4,4,4,3,NA,NA,4,1
"367","aerosur",NA,"Economy",8,4,4,4,3,NA,NA,4,1
"368","aerosur",NA,"Economy",7,1,5,3,1,NA,NA,3,1
"369","aerolineas-argentinas",NA,"Economy",NA,0,1,3,0,NA,NA,2,0
"370","aerolineas-argentinas",NA,"Economy",3,4,1,4,4,NA,NA,2,0
"371","aerolineas-argentinas",NA,"Business Class",NA,3,1,1,1,NA,NA,1,0
"372","aeromexico",NA,"Economy",10,4,4,4,5,NA,NA,5,1
"373","aeromexico",NA,"Business Class",1,1,1,1,1,NA,NA,2,0
"374","aeromexico",NA,"Business Class",10,3,5,4,5,NA,NA,4,1
"375","aer-lingus",NA,"Economy",1,2,1,1,2,NA,NA,1,0
"376","aer-lingus",NA,"Economy",10,5,5,3,0,NA,NA,5,1
"377","aer-lingus",NA,"Economy",2,4,3,3,1,NA,NA,4,0
"378","aeroflot-russian-airlines",NA,"Economy",6,4,2,3,4,NA,NA,3,1
"379","aeroflot-russian-airlines",NA,"Economy",5,2,4,1,2,NA,NA,4,1
"380","aeroflot-russian-airlines",NA,"Economy",6,3,1,3,5,NA,NA,4,1
"381","aegean-airlines",NA,"Economy",9,5,5,4,0,NA,NA,4,1
"382","aegean-airlines",NA,"Economy",9,4,5,5,3,NA,NA,5,1
"383","aegean-airlines",NA,"Economy",9,5,5,4,3,NA,NA,4,1
"384","aerosur",NA,"Economy",1,1,1,1,1,NA,NA,1,0
"385","aerosur",NA,"Economy",4,NA,NA,NA,NA,NA,NA,1,0
"386","aerolineas-argentinas",NA,"Economy",NA,4,1,1,1,NA,NA,1,0
"387","aerolineas-argentinas",NA,"Economy",NA,0,1,0,0,NA,NA,1,0
"388","aerolineas-argentinas",NA,"Economy",9,4,4,4,3,NA,NA,4,1
"389","aerolineas-argentinas",NA,"Economy",10,4,5,5,0,NA,NA,4,1
"390","aeromexico",NA,"Business Class",NA,2,1,1,1,NA,NA,2,0
"391","aeromexico",NA,"Economy",10,5,5,5,5,NA,NA,5,1
"392","aeromexico",NA,"Economy",10,5,5,5,5,NA,NA,5,1
"393","aer-lingus",NA,"Economy",8,5,4,4,5,NA,NA,4,1
"394","aer-lingus",NA,"Economy",10,4,5,4,5,NA,NA,3,1
"395","aer-lingus",NA,"Economy",8,4,4,3,0,NA,NA,4,1
"396","aer-lingus",NA,"Economy",3,2,3,1,4,NA,NA,2,0
"397","aeroflot-russian-airlines",NA,"Business Class",9,5,5,4,0,NA,NA,4,1
"398","aeroflot-russian-airlines",NA,"Economy",10,4,5,5,5,NA,NA,5,1
"399","aeroflot-russian-airlines",NA,"Economy",7,4,4,3,4,NA,NA,5,1
"400","aeroflot-russian-airlines",NA,"Economy",9,5,4,4,0,NA,NA,5,1
"401","aegean-airlines",NA,"Economy",8,3,5,3,0,NA,NA,4,1
"402","aegean-airlines",NA,"Economy",10,5,5,5,5,NA,NA,5,1
"403","aegean-airlines",NA,"Economy",8,4,3,4,3,NA,NA,5,1
"404","aerosur",NA,"Economy",NA,NA,NA,NA,NA,NA,NA,1,0
"405","aerosur",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0
"406","aerosur",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,0
"407","aerosur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"408","aerosur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"409","aerolineas-argentinas",NA,"Economy",6,4,3,2,0,NA,NA,3,1
"410","aerolineas-argentinas",NA,"Economy",NA,1,1,1,1,NA,NA,2,0
"411","aerolineas-argentinas",NA,"Economy",NA,3,3,2,0,NA,NA,1,0
"412","aeromexico",NA,"Economy",10,5,5,5,5,NA,NA,5,1
"413","aeromexico",NA,"Economy",6,2,5,5,5,NA,NA,5,1
"414","aeromexico",NA,"Economy",10,5,5,2,1,NA,NA,5,1
"415","aeromexico",NA,"Business Class",5,2,4,3,1,NA,NA,2,0
"416","aer-lingus",NA,"Economy",10,4,5,3,5,NA,NA,5,1
"417","aer-lingus",NA,"Economy",6,3,4,3,0,NA,NA,3,1
"418","aer-lingus",NA,"Economy",6,3,4,3,0,NA,NA,3,1
"419","aeroflot-russian-airlines",NA,"Economy",8,5,4,4,0,NA,NA,5,1
"420","aeroflot-russian-airlines",NA,"Economy",8,3,5,3,5,NA,NA,5,1
"421","aeroflot-russian-airlines",NA,"Economy",2,3,1,2,3,NA,NA,3,0
"422","aeroflot-russian-airlines",NA,"Economy",7,3,4,2,1,NA,NA,3,1
"423","aegean-airlines",NA,"Economy",9,5,4,4,4,NA,NA,5,1
"424","aegean-airlines",NA,"Economy",9,5,5,4,0,NA,NA,4,1
"425","aegean-airlines",NA,"Economy",3,3,2,1,1,NA,NA,2,0
"426","aegean-airlines",NA,"Economy",NA,1,1,3,1,NA,NA,1,0
"427","aerosur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"428","aerosur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"429","aerolineas-argentinas",NA,"Economy",5,2,4,2,1,NA,NA,4,1
"430","aerolineas-argentinas",NA,"Economy",6,4,3,4,3,NA,NA,2,1
"431","aerolineas-argentinas",NA,"Economy",NA,2,1,1,1,NA,NA,1,0
"432","aeromexico",NA,"Business Class",10,5,5,4,5,NA,NA,4,1
"433","aeromexico",NA,"Economy",9,4,4,3,1,NA,NA,5,1
"434","aer-lingus",NA,"Economy",4,1,4,0,0,NA,NA,3,0
"435","aer-lingus",NA,"Economy",10,5,5,4,5,NA,NA,5,1
"436","aeroflot-russian-airlines",NA,"Economy",5,2,1,1,4,NA,NA,4,1
"437","aeroflot-russian-airlines",NA,"Economy",7,3,3,4,5,NA,NA,5,1
"438","aeroflot-russian-airlines",NA,"Economy",6,4,3,2,2,NA,NA,4,1
"439","aegean-airlines",NA,"Business Class",8,2,5,4,1,NA,NA,4,1
"440","aegean-airlines",NA,"Economy",9,5,5,5,0,NA,NA,5,1
"441","aegean-airlines",NA,"Economy",9,4,5,5,4,NA,NA,5,1
"442","aerolineas-argentinas",NA,"Economy",1,2,1,2,1,NA,NA,1,0
"443","aerolineas-argentinas",NA,"Economy",10,5,5,4,4,NA,NA,5,1
"444","aerolineas-argentinas",NA,"Economy",5,3,3,3,1,NA,NA,4,1
"445","aerolineas-argentinas",NA,"Business Class",4,3,3,3,1,NA,NA,2,1
"446","afriqiyah-airways",NA,"Economy",NA,NA,NA,NA,NA,NA,NA,1,0
"447","afriqiyah-airways",NA,"Economy",6,NA,NA,NA,NA,NA,NA,4,1
"448","aeromexico",NA,"Economy",10,4,5,4,5,NA,NA,5,1
"449","aeromexico",NA,"Business Class",10,4,5,5,5,NA,NA,5,1
"450","aeromexico",NA,"Business Class",6,4,4,2,0,NA,NA,3,1
"451","aer-lingus",NA,"Economy",6,3,4,3,3,NA,NA,4,1
"452","aer-lingus",NA,"Economy",8,3,4,4,4,NA,NA,3,1
"453","aer-lingus",NA,"Economy",6,1,4,0,0,NA,NA,3,0
"454","aer-lingus",NA,"Economy",6,3,2,1,2,NA,NA,3,0
"455","aeroflot-russian-airlines",NA,"Economy",1,3,2,2,2,NA,NA,1,0
"456","aeroflot-russian-airlines",NA,"Economy",NA,1,0,0,0,NA,NA,4,0
"457","aegean-airlines",NA,"Economy",10,5,5,4,3,NA,NA,4,1
"458","aegean-airlines",NA,"Economy",9,4,5,3,0,NA,NA,4,1
"459","aerolineas-argentinas",NA,"Premium Economy",NA,1,3,1,1,NA,NA,1,0
"460","aerolineas-argentinas",NA,"Business Class",8,4,4,5,1,NA,NA,4,1
"461","afriqiyah-airways",NA,"Economy",3,NA,NA,NA,NA,NA,NA,1,0
"462","afriqiyah-airways",NA,"Economy",7,NA,NA,NA,NA,NA,NA,4,1
"463","afriqiyah-airways",NA,"Business Class",7,NA,NA,NA,NA,NA,NA,4,1
"464","aeromexico",NA,"Economy",7,3,3,1,1,NA,NA,3,1
"465","aeromexico",NA,"Economy",NA,0,1,3,3,NA,NA,3,0
"466","aer-lingus",NA,"Economy",2,3,0,1,3,NA,NA,3,0
"467","aer-lingus",NA,"Economy",3,1,1,1,2,NA,NA,3,0
"468","aeroflot-russian-airlines",NA,"Business Class",9,4,4,4,4,NA,NA,4,1
"469","aeroflot-russian-airlines",NA,"Economy",5,2,3,2,5,NA,NA,4,0
"470","aegean-airlines",NA,"Economy",9,5,5,3,4,NA,NA,4,1
"471","aegean-airlines",NA,"Economy",8,4,4,3,2,NA,NA,5,1
"472","aegean-airlines",NA,"Economy",9,4,5,3,3,NA,NA,4,1
"473","aerolineas-argentinas",NA,"Economy",8,4,0,3,0,NA,NA,4,1
"474","aerolineas-argentinas",NA,"Economy",3,4,2,2,1,NA,NA,3,0
"475","aerolineas-argentinas",NA,"Economy",8,4,5,4,3,NA,NA,5,1
"476","afriqiyah-airways",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"477","afriqiyah-airways",NA,"Economy",1,NA,NA,NA,NA,NA,NA,1,0
"478","afriqiyah-airways",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"479","aeromexico",NA,"Business Class",10,4,5,5,3,NA,NA,5,1
"480","aeromexico",NA,"Economy",NA,0,0,0,0,NA,NA,1,0
"481","aeromexico",NA,"Economy",9,4,4,4,5,NA,NA,4,1
"482","aer-lingus",NA,"Business Class",8,4,5,4,3,NA,NA,3,1
"483","aer-lingus",NA,"Business Class",10,5,5,5,5,NA,NA,5,1
"484","aer-lingus",NA,"Business Class",9,4,5,5,3,NA,NA,5,1
"485","aeroflot-russian-airlines",NA,"Economy",9,5,4,5,4,NA,NA,5,1
"486","aeroflot-russian-airlines",NA,"Business Class",9,4,5,4,3,NA,NA,5,1
"487","aeroflot-russian-airlines",NA,"Economy",7,3,5,5,3,NA,NA,4,1
"488","aegean-airlines",NA,"Economy",3,2,3,4,1,NA,NA,2,0
"489","aegean-airlines",NA,"Economy",7,5,5,3,0,NA,NA,4,1
"490","aerolineas-argentinas",NA,"Economy",7,2,2,4,1,NA,NA,5,1
"491","aerolineas-argentinas",NA,"Economy",NA,2,2,2,1,NA,NA,1,0
"492","aerolineas-argentinas",NA,"Economy",8,3,5,4,3,NA,NA,4,1
"493","afriqiyah-airways",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"494","afriqiyah-airways",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"495","afriqiyah-airways",NA,"Economy",NA,NA,NA,NA,NA,NA,NA,1,0
"496","afriqiyah-airways",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"497","afriqiyah-airways",NA,"Economy",2,NA,NA,NA,NA,NA,NA,1,0
"498","aeromexico",NA,"Economy",10,3,5,3,5,NA,NA,3,1
"499","aeromexico",NA,"Premium Economy",9,4,5,5,5,NA,NA,4,1
"500","aeromexico",NA,"Business Class",5,4,1,1,2,NA,NA,2,0
"501","aer-lingus",NA,"Economy",10,5,5,5,5,NA,NA,5,1
"502","aer-lingus",NA,"Economy",2,1,3,3,3,NA,NA,1,0
"503","aer-lingus",NA,"Economy",10,5,5,5,5,NA,NA,5,1
"504","aer-lingus",NA,"Economy",9,5,5,4,0,NA,NA,5,1
"505","aeroflot-russian-airlines",NA,"Economy",4,4,3,4,3,NA,NA,3,1
"506","aeroflot-russian-airlines",NA,"Premium Economy",8,4,4,4,4,NA,NA,5,1
"507","aegean-airlines",NA,"Economy",10,5,5,4,3,NA,NA,4,1
"508","aegean-airlines",NA,"Economy",9,5,5,5,2,NA,NA,4,1
"509","aegean-airlines",NA,"Economy",NA,1,1,1,1,NA,NA,1,0
"510","aerolineas-argentinas",NA,"Economy",2,3,1,2,1,NA,NA,3,0
"511","aerolineas-argentinas",NA,"Business Class",NA,1,1,1,1,NA,NA,2,0
"512","aerolineas-argentinas",NA,"Business Class",9,4,5,5,2,NA,NA,5,1
"513","afriqiyah-airways",NA,"Economy",9,NA,NA,NA,NA,NA,NA,4,1
"514","afriqiyah-airways",NA,"Economy",9,NA,NA,NA,NA,NA,NA,4,1
"515","afriqiyah-airways",NA,"Economy",5,NA,NA,NA,NA,NA,NA,4,1
"516","afriqiyah-airways",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"517","aeromexico",NA,"Economy",8,4,4,4,2,NA,NA,4,1
"518","aeromexico",NA,"Business Class",10,5,5,5,0,NA,NA,5,1
"519","aeromexico",NA,"Economy",10,5,5,5,5,NA,NA,5,1
"520","aer-lingus",NA,"Economy",NA,2,2,0,0,NA,NA,2,0
"521","aer-lingus",NA,"Economy",6,2,4,3,1,NA,NA,2,1
"522","aer-lingus",NA,"Economy",8,4,4,4,0,NA,NA,4,1
"523","aer-lingus",NA,"Economy",4,2,3,2,4,NA,NA,4,0
"524","aeroflot-russian-airlines",NA,"Economy",7,2,3,3,5,NA,NA,4,1
"525","aeroflot-russian-airlines",NA,"Business Class",8,4,5,4,4,NA,NA,5,1
"526","aeroflot-russian-airlines",NA,"Economy",1,1,3,4,4,NA,NA,2,0
"527","aeroflot-russian-airlines",NA,"Economy",1,3,1,3,3,NA,NA,2,0
"528","aigle-azur",NA,"Economy",7,4,3,0,0,NA,NA,4,1
"529","aegean-airlines",NA,"Economy",9,5,5,2,0,NA,NA,4,1
"530","aegean-airlines",NA,"Economy",9,4,4,4,2,NA,NA,3,1
"531","aegean-airlines",NA,"Economy",8,5,5,5,3,NA,NA,4,1
"532","aerolineas-argentinas",NA,"Economy",6,3,4,3,1,NA,NA,3,1
"533","aerolineas-argentinas",NA,"Economy",1,1,2,1,1,NA,NA,3,0
"534","aerolineas-argentinas",NA,"Business Class",NA,1,1,1,1,NA,NA,2,0
"535","aerolineas-argentinas",NA,"Business Class",2,1,0,2,0,NA,NA,2,0
"536","afriqiyah-airways",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"537","afriqiyah-airways",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0
"538","afriqiyah-airways",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0
"539","afriqiyah-airways",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"540","afriqiyah-airways",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0
"541","aeromexico",NA,"Premium Economy",10,5,5,5,5,NA,NA,5,1
"542","aeromexico",NA,"Economy",NA,5,4,5,4,NA,NA,4,0
"543","aeromexico",NA,"Economy",NA,3,2,5,4,NA,NA,1,0
"544","aeromexico",NA,"Business Class",3,4,1,2,1,NA,NA,2,0
"545","aer-lingus",NA,"Economy",10,5,5,5,4,NA,NA,5,1
"546","aer-lingus",NA,"Economy",10,5,5,4,3,NA,NA,4,1
"547","aer-lingus",NA,"Economy",10,5,5,5,0,NA,NA,5,1
"548","aeroflot-russian-airlines",NA,"Economy",7,2,4,4,5,NA,NA,3,1
"549","aeroflot-russian-airlines",NA,"Economy",7,4,4,4,4,NA,NA,4,1
"550","aeroflot-russian-airlines",NA,"Economy",1,3,3,3,4,NA,NA,2,0
"551","aeroflot-russian-airlines",NA,"Economy",10,4,5,2,0,NA,NA,5,1
"552","aigle-azur",NA,"Economy",9,4,5,0,0,NA,NA,4,1
"553","aigle-azur",NA,"Economy",9,NA,NA,NA,NA,NA,NA,4,1
"554","aigle-azur",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0
"555","aegean-airlines",NA,"Economy",8,3,4,4,0,NA,NA,4,1
"556","aegean-airlines",NA,"Economy",6,4,3,4,0,NA,NA,2,1
"557","aegean-airlines",NA,"Business Class",4,3,1,1,0,NA,NA,2,0
"558","aegean-airlines",NA,"Economy",10,5,5,0,4,NA,NA,4,1
"559","aerolineas-argentinas",NA,"Business Class",7,2,4,4,2,NA,NA,5,1
"560","aerolineas-argentinas",NA,"Economy",2,3,2,2,2,NA,NA,2,0
"561","aerolineas-argentinas",NA,"Economy",1,2,2,1,1,NA,NA,3,0
"562","afriqiyah-airways",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0
"563","afriqiyah-airways",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0
"564","afriqiyah-airways",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0
"565","afriqiyah-airways",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0
"566","aeromexico",NA,"Economy",10,4,5,4,0,NA,NA,5,1
"567","aeromexico",NA,"Economy",9,4,4,5,0,NA,NA,5,1
"568","aeromexico",NA,"Economy",9,4,5,4,4,NA,NA,4,1
"569","aeromexico",NA,"Economy",1,3,1,3,3,NA,NA,1,0
"570","aer-lingus",NA,"Economy",NA,2,1,1,1,NA,NA,1,0
"571","aer-lingus",NA,"Business Class",NA,1,2,0,0,NA,NA,1,0
"572","aer-lingus",NA,"Economy",NA,2,1,2,2,NA,NA,1,0
"573","aer-lingus",NA,"Economy",5,3,2,3,2,NA,NA,2,0
"574","aeroflot-russian-airlines",NA,"Business Class",8,4,4,4,2,NA,NA,4,1
"575","aeroflot-russian-airlines",NA,"Economy",5,3,3,3,3,NA,NA,3,0
"576","aeroflot-russian-airlines",NA,"Economy",NA,1,2,2,1,NA,NA,1,0
"577","aigle-azur",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"578","aigle-azur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"579","aegean-airlines",NA,"Economy",8,4,4,3,3,NA,NA,3,1
"580","aegean-airlines",NA,"Economy",9,4,4,3,4,NA,NA,4,1
"581","aerolineas-argentinas",NA,"Economy",3,2,4,1,1,NA,NA,2,0
"582","aerolineas-argentinas",NA,"Economy",3,3,1,2,1,NA,NA,1,0
"583","afriqiyah-airways",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"584","afriqiyah-airways",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0
"585","afriqiyah-airways",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0
"586","aeromexico",NA,"Economy",10,5,4,4,5,NA,NA,4,1
"587","aeromexico",NA,"Business Class",7,3,4,4,3,NA,NA,4,1
"588","aeromexico",NA,"Economy",NA,0,1,1,0,NA,NA,1,0
"589","aeromexico",NA,"Economy",10,5,5,5,4,NA,NA,5,1
"590","aer-lingus",NA,"Economy",9,4,4,4,1,NA,NA,4,1
"591","aer-lingus",NA,"Business Class",9,4,5,2,2,NA,NA,4,1
"592","aeroflot-russian-airlines",NA,"Economy",5,3,3,2,4,NA,NA,5,1
"593","aeroflot-russian-airlines",NA,"Economy",5,3,3,5,3,NA,NA,2,0
"594","aeroflot-russian-airlines",NA,"Economy",9,3,5,5,3,NA,NA,5,1
"595","aegean-airlines",NA,"Economy",7,4,4,1,0,NA,NA,4,1
"596","aegean-airlines",NA,"Economy",10,5,5,5,0,NA,NA,5,1
"597","aegean-airlines",NA,"Economy",4,2,2,3,3,NA,NA,2,0
"598","aerolineas-argentinas",NA,"Business Class",5,4,4,1,0,NA,NA,3,1
"599","aerolineas-argentinas",NA,"Economy",7,4,3,4,3,NA,NA,5,1
"600","aerolineas-argentinas",NA,"Economy",9,5,5,5,5,NA,NA,4,1
"601","aeromexico",NA,"Economy",8,3,3,4,2,NA,NA,4,1
"602","aeromexico",NA,"Economy",NA,3,1,3,2,NA,NA,1,0
"603","aeromexico",NA,"Business Class",5,3,3,3,0,NA,NA,3,0
"604","aer-lingus",NA,"Economy",NA,1,2,1,0,NA,NA,1,0
"605","aer-lingus",NA,"Business Class",5,3,5,3,0,NA,NA,3,1
"606","aer-lingus",NA,"Economy",10,5,5,5,5,NA,NA,5,1
"607","aeroflot-russian-airlines",NA,"Economy",4,2,3,2,1,NA,NA,3,0
"608","aeroflot-russian-airlines",NA,"Economy",5,3,4,5,1,NA,NA,4,0
"609","aeroflot-russian-airlines",NA,"Economy",7,4,4,3,3,NA,NA,4,1
"610","aeroflot-russian-airlines",NA,"Economy",5,4,1,2,4,NA,NA,4,0
"611","aegean-airlines",NA,"Economy",4,3,2,1,4,NA,NA,3,0
"612","aegean-airlines",NA,"Economy",9,4,4,4,4,NA,NA,5,1
"613","aegean-airlines",NA,"Economy",8,4,4,4,3,NA,NA,5,1
"614","air-algerie","Business","Economy",3,1,3,2,NA,1,NA,2,0
"615","aerolineas-argentinas",NA,"Economy",2,1,3,1,1,NA,NA,2,0
"616","aerolineas-argentinas",NA,"Business Class",8,4,4,3,2,NA,NA,5,1
"617","aerolineas-argentinas",NA,"Business Class",8,3,4,4,1,NA,NA,5,1
"618","aeromexico",NA,"Economy",8,4,4,3,4,NA,NA,4,1
"619","aeromexico",NA,"Economy",2,2,1,3,2,NA,NA,2,0
"620","aeromexico",NA,"Business Class",4,3,1,3,2,NA,NA,1,0
"621","aeromexico",NA,"Economy",10,4,5,4,3,NA,NA,5,1
"622","aer-lingus",NA,"Economy",NA,1,1,1,1,NA,NA,1,0
"623","aer-lingus",NA,"Economy",NA,2,1,1,2,NA,NA,1,0
"624","aer-lingus",NA,"Economy",2,1,4,3,0,NA,NA,3,0
"625","aeroflot-russian-airlines",NA,"Economy",7,4,4,4,5,NA,NA,4,1
"626","aeroflot-russian-airlines",NA,"Economy",7,1,3,4,5,NA,NA,4,1
"627","aeroflot-russian-airlines",NA,"Business Class",8,5,5,4,4,NA,NA,5,1
"628","aegean-airlines",NA,"Economy",10,5,5,5,5,NA,NA,4,1
"629","aegean-airlines",NA,"Economy",9,5,5,5,3,NA,NA,5,1
"630","aegean-airlines",NA,"Economy",10,5,5,5,5,NA,NA,4,1
"631","air-algerie","Solo Leisure","Economy",8,4,5,5,NA,4,NA,4,1
"632","air-algerie",NA,"Economy",4,0,0,0,0,NA,NA,0,1
"633","air-algerie",NA,"Economy",NA,0,0,0,0,NA,NA,0,0
"634","aerolineas-argentinas",NA,"Economy",2,3,3,1,0,NA,NA,3,0
"635","aerolineas-argentinas",NA,"Economy",4,3,4,3,1,NA,NA,3,0
"636","aerolineas-argentinas",NA,"Economy",7,4,4,3,0,NA,NA,5,1
"637","aerolineas-argentinas",NA,"Economy",4,3,2,4,1,NA,NA,4,0
"638","aeromexico",NA,"Economy",10,5,5,5,4,NA,NA,5,1
"639","aeromexico",NA,"Economy",8,4,4,3,3,NA,NA,5,1
"640","aeromexico",NA,"Economy",NA,2,1,1,0,NA,NA,0,0
"641","aer-lingus",NA,"Economy",3,1,4,4,4,NA,NA,3,0
"642","aer-lingus",NA,"Economy",7,4,4,3,4,NA,NA,5,1
"643","aer-lingus",NA,"Economy",2,1,4,3,0,NA,NA,3,0
"644","aer-lingus",NA,"Economy",9,3,5,4,4,NA,NA,5,1
"645","aeroflot-russian-airlines",NA,"Economy",9,5,5,5,5,NA,NA,5,1
"646","aeroflot-russian-airlines",NA,"Economy",9,5,5,5,5,NA,NA,5,1
"647","aeroflot-russian-airlines",NA,"Economy",NA,1,3,3,4,NA,NA,1,0
"648","aegean-airlines",NA,"Economy",10,5,5,3,4,NA,NA,5,1
"649","aegean-airlines",NA,"Economy",10,5,5,4,3,NA,NA,3,1
"650","air-algerie",NA,"Business Class",1,0,0,0,0,NA,NA,0,0
"651","air-algerie",NA,"Economy",8,4,4,4,4,NA,NA,4,1
"652","air-algerie",NA,"Economy",9,3,3,3,0,NA,NA,5,1
"653","aerolineas-argentinas",NA,"Economy",8,4,4,3,2,NA,NA,4,1
"654","aerolineas-argentinas",NA,"Economy",8,4,4,3,2,NA,NA,5,1
"655","aerolineas-argentinas",NA,"Economy",1,0,1,1,0,NA,NA,1,0
"656","aerolineas-argentinas",NA,"Economy",6,3,4,3,1,NA,NA,5,1
"657","aeromexico",NA,"Economy",NA,0,1,0,0,NA,NA,1,0
"658","aeromexico",NA,"Economy",NA,0,1,0,0,NA,NA,1,0
"659","aeromexico",NA,"Economy",10,4,5,4,4,NA,NA,4,1
"660","aeromexico",NA,"Economy",1,2,1,1,1,NA,NA,2,0
"661","aer-lingus",NA,"Economy",7,3,4,0,0,NA,NA,4,1
"662","aer-lingus",NA,"Economy",9,4,4,5,0,NA,NA,4,1
"663","aer-lingus",NA,"Economy",6,4,4,0,0,NA,NA,2,0
"664","aer-lingus",NA,"Economy",10,4,5,4,3,NA,NA,4,1
"665","aeroflot-russian-airlines",NA,"Economy",9,4,4,5,4,NA,NA,5,1
"666","aeroflot-russian-airlines",NA,"Economy",7,4,4,4,1,NA,NA,5,1
"667","aeroflot-russian-airlines",NA,"Economy",8,4,4,5,0,NA,NA,4,1
"668","aegean-airlines",NA,"Economy",7,5,5,1,3,NA,NA,3,1
"669","aegean-airlines",NA,"Business Class",10,5,5,5,4,NA,NA,5,1
"670","aegean-airlines",NA,"Economy",10,5,5,5,5,NA,NA,5,1
"671","aegean-airlines",NA,"Economy",10,5,5,5,4,NA,NA,5,1
"672","air-algerie",NA,"Economy",1,NA,NA,NA,NA,NA,NA,4,0
"673","air-algerie",NA,"Economy",2,NA,NA,NA,NA,NA,NA,1,0
"674","air-algerie",NA,"Economy",1,NA,NA,NA,NA,NA,NA,1,0
"675","air-algerie",NA,"Economy",7,NA,NA,NA,NA,NA,NA,4,1
"676","aerolineas-argentinas",NA,"Economy",7,4,4,4,1,NA,NA,5,1
"677","aerolineas-argentinas",NA,"Economy",4,3,4,2,1,NA,NA,2,0
"678","aerolineas-argentinas",NA,"Economy",1,0,1,1,0,NA,NA,0,0
"679","aerolineas-argentinas",NA,"Economy",2,1,1,2,1,NA,NA,2,0
"680","aeromexico",NA,"Economy",1,1,1,1,1,NA,NA,1,0
"681","aeromexico",NA,"Economy",NA,4,2,3,0,NA,NA,2,0
"682","aeromexico",NA,"Business Class",3,2,3,3,1,NA,NA,1,0
"683","aer-lingus",NA,"Economy",2,1,3,1,1,NA,NA,1,0
"684","aer-lingus",NA,"Economy",10,4,5,5,1,NA,NA,5,1
"685","aer-lingus",NA,"Economy",NA,3,3,0,0,NA,NA,1,0
"686","aeroflot-russian-airlines",NA,"Business Class",5,3,3,4,3,NA,NA,2,1
